AI_ML_Skills,Academic_Performance_Score,Algorithms_Skills,Business_Analysis_Skills,Coding_Skills_Rating,Communication_Skills,Computer_Architecture_Skills,Computer_Forensics_Skills,Cyber_Security_Skills,Data_Science_Skills,Database_Skills,Distributed_Computing_Skills,Electronics_Skills,Extra-courses did,Graphics_Designing_Skills,Hours working per day,Introvert,Java_Skills,Logical_Reasoning_Skills,Mathematics_Skills,Memory_Capability_Score,Networking_Skills,Operating_Systems_Skills,Programming_Skills,Project_Management_Skills,Public_Speaking_Skills,Python_Skills,Reading_Writing_Skills,SQL_Skills,Software_Development_Skills,Software_Engineering_Skills,Technical_Communication_Skills,Troubleshooting_Skills,can work long time before system?,certifications,hackathons,olympiads,self-learning capability?,talenttests taken?,worked in teams ever?,workshops,Target_Role
0,0.0,69,0,4,68,86,0,0,0,0,0,82,no,0.0,6,1,0,2,66,excellent,91,61,65,0,3,0,medium,0,0,64,0,0,0,app development,0,yes,0,no,1,system designing,Mobile_App_Developer
0,0.0,84,0,6,75,85,0,0,0,0,0,86,yes,0.0,11,1,0,9,91,poor,76,60,74,0,7,0,excellent,0,0,93,0,0,1,machine learning,1,no,0,yes,0,cloud computing,Business_Analyst
0,0.0,89,0,8,88,86,0,0,0,0,0,72,yes,0.0,4,0,0,4,65,poor,71,92,79,0,6,0,poor,0,0,85,0,0,1,python,0,yes,0,no,0,hacking,QA_Engineer
0,0.0,63,0,7,63,92,0,0,0,0,0,89,no,0.0,11,0,0,2,80,poor,87,76,62,0,5,0,excellent,0,0,86,0,0,1,machine learning,1,no,1,yes,1,cloud computing,Technical_Engineer
0,0.0,94,0,2,64,85,0,0,0,0,0,85,no,0.0,6,0,0,9,73,excellent,74,87,90,0,5,0,poor,0,0,84,0,0,1,app development,1,yes,1,no,1,hacking,Data_Architect
0,0.0,87,0,5,60,83,0,0,0,0,0,74,no,0.0,5,1,0,3,94,poor,83,67,75,0,1,0,excellent,0,0,76,0,0,1,hadoop,0,yes,0,yes,1,system designing,QA_Engineer
0,0.0,88,0,8,76,81,0,0,0,0,0,85,no,0.0,4,1,0,2,84,excellent,65,69,82,0,3,0,excellent,0,0,76,0,0,0,r programming,5,yes,0,yes,0,data science,Software_Developer
0,0.0,63,0,4,67,74,0,0,0,0,0,92,no,0.0,7,1,0,3,68,poor,89,72,80,0,9,0,excellent,0,0,65,0,0,1,hadoop,5,no,1,yes,0,system designing,Database_Professional
0,0.0,68,0,3,90,60,0,0,0,0,0,73,no,0.0,12,0,0,7,71,poor,87,88,84,0,2,0,poor,0,0,83,0,0,1,hadoop,5,yes,0,no,0,game development,Information_Security_Specialist
0,0.0,77,0,2,73,92,0,0,0,0,0,80,no,0.0,7,0,0,8,68,excellent,85,66,78,0,8,0,excellent,0,0,79,0,0,1,distro making,6,yes,1,yes,1,hacking,UX_UI_Designer
0,0.0,63,0,6,84,82,0,0,0,0,0,77,yes,0.0,11,0,0,6,84,excellent,92,64,84,0,1,0,medium,0,0,93,0,0,1,full stack,0,yes,0,no,0,data science,Database_Professional
0,0.0,71,0,4,73,61,0,0,0,0,0,77,no,0.0,7,0,0,1,64,poor,72,74,63,0,5,0,medium,0,0,73,0,0,1,full stack,0,yes,1,no,0,database security,Systems_Analyst
0,0.0,89,0,9,89,88,0,0,0,0,0,82,yes,0.0,6,0,0,4,69,poor,79,90,81,0,4,0,medium,0,0,86,0,0,0,python,6,yes,1,yes,0,web technologies,Business_Intelligence_Analyst
0,0.0,75,0,1,74,60,0,0,0,0,0,89,yes,0.0,10,0,0,8,84,medium,91,92,74,0,1,0,poor,0,0,64,0,0,0,hadoop,3,yes,0,no,0,system designing,UX_UI_Designer
0,0.0,82,0,1,89,89,0,0,0,0,0,61,yes,0.0,8,1,0,4,87,excellent,70,77,77,0,8,0,poor,0,0,68,0,0,0,hadoop,4,no,0,no,1,game development,Information_Security_Specialist
0,0.0,75,0,6,93,65,0,0,0,0,0,82,yes,0.0,8,0,0,3,78,poor,71,71,76,0,5,0,excellent,0,0,77,0,0,0,full stack,6,yes,1,no,1,game development,Networking_Engineer
0,0.0,80,0,3,76,84,0,0,0,0,0,67,no,0.0,12,0,0,7,78,medium,92,64,69,0,7,0,excellent,0,0,60,0,0,0,information security,4,no,1,yes,0,web technologies,Programmer_Analyst
0,0.0,68,0,2,64,63,0,0,0,0,0,80,no,0.0,9,0,0,3,92,medium,64,72,85,0,9,0,excellent,0,0,84,0,0,1,full stack,1,yes,0,yes,0,system designing,IT_Manager
0,0.0,78,0,9,85,75,0,0,0,0,0,90,no,0.0,7,0,0,7,82,poor,69,91,84,0,7,0,excellent,0,0,65,0,0,0,app development,3,no,0,no,0,web technologies,Web_Developer
0,0.0,88,0,4,89,78,0,0,0,0,0,87,no,0.0,11,1,0,8,68,medium,90,62,76,0,2,0,medium,0,0,82,0,0,0,information security,1,yes,1,yes,1,data science,Web_Developer
0,0.0,90,0,2,60,60,0,0,0,0,0,90,yes,0.0,12,1,0,1,91,poor,66,61,65,0,5,0,medium,0,0,71,0,0,0,full stack,6,no,0,no,1,system designing,Administrator
0,0.0,90,0,2,64,63,0,0,0,0,0,89,yes,0.0,7,0,0,3,61,medium,67,87,90,0,9,0,excellent,0,0,80,0,0,1,shell programming,0,no,0,yes,0,data science,Solutions_Architect
0,0.0,94,0,9,90,94,0,0,0,0,0,92,no,0.0,12,0,0,4,92,medium,79,60,91,0,8,0,poor,0,0,76,0,0,1,app development,1,no,1,yes,0,game development,Administrator
0,0.0,72,0,6,83,70,0,0,0,0,0,77,yes,0.0,7,1,0,7,74,poor,93,60,88,0,1,0,medium,0,0,83,0,0,1,app development,4,yes,0,no,0,data science,IT_Manager
0,0.0,75,0,6,84,63,0,0,0,0,0,82,yes,0.0,8,0,0,8,91,poor,62,75,90,0,6,0,medium,0,0,68,0,0,1,information security,4,no,0,no,1,data science,Database_Professional
0,0.0,89,0,5,77,83,0,0,0,0,0,73,no,0.0,5,1,0,3,69,excellent,79,66,91,0,2,0,poor,0,0,69,0,0,0,machine learning,4,no,0,yes,1,database security,Software_Developer
0,0.0,91,0,8,83,79,0,0,0,0,0,84,no,0.0,11,0,0,1,91,excellent,91,64,60,0,3,0,poor,0,0,68,0,0,0,app development,1,yes,1,yes,1,hacking,Administrator
0,0.0,67,0,4,69,87,0,0,0,0,0,62,yes,0.0,7,0,0,1,67,poor,62,66,94,0,7,0,excellent,0,0,93,0,0,0,full stack,0,yes,0,no,0,hacking,UX_UI_Designer
0,0.0,92,0,4,81,68,0,0,0,0,0,63,no,0.0,5,1,0,7,64,poor,86,84,64,0,3,0,poor,0,0,76,0,0,1,information security,0,yes,1,no,0,system designing,Solutions_Architect
0,0.0,80,0,8,60,71,0,0,0,0,0,79,yes,0.0,5,0,0,8,75,excellent,89,74,83,0,3,0,poor,0,0,79,0,0,1,app development,1,no,0,yes,0,cloud computing,Systems_Analyst
0,0.0,74,0,8,94,80,0,0,0,0,0,66,yes,0.0,4,1,0,9,93,medium,79,61,93,0,4,0,poor,0,0,84,0,0,1,full stack,5,no,1,yes,1,hacking,UX_UI_Designer
0,0.0,81,0,6,83,70,0,0,0,0,0,82,yes,0.0,4,1,0,5,92,medium,72,64,78,0,4,0,excellent,0,0,92,0,0,0,machine learning,5,yes,0,no,0,system designing,Software_Developer
0,0.0,70,0,9,91,69,0,0,0,0,0,67,no,0.0,9,0,0,8,78,medium,66,79,91,0,8,0,medium,0,0,84,0,0,0,python,3,yes,1,no,0,hacking,Technical_Support_Engineer
0,0.0,92,0,7,91,68,0,0,0,0,0,91,yes,0.0,11,1,0,1,70,poor,74,85,61,0,1,0,medium,0,0,93,0,0,1,shell programming,0,no,1,no,1,cloud computing,IT_Manager
0,0.0,69,0,7,86,88,0,0,0,0,0,78,no,0.0,8,1,0,2,74,medium,90,94,81,0,5,0,excellent,0,0,79,0,0,1,distro making,1,no,0,yes,1,hacking,Cyber_Security_Specialist
0,0.0,67,0,2,73,87,0,0,0,0,0,68,yes,0.0,12,0,0,4,79,poor,73,88,68,0,1,0,poor,0,0,72,0,0,1,app development,2,no,1,yes,1,database security,Data_Architect
0,0.0,87,0,4,61,69,0,0,0,0,0,83,yes,0.0,12,0,0,7,92,medium,64,90,73,0,3,0,medium,0,0,76,0,0,0,hadoop,0,yes,0,no,0,hacking,Business_Intelligence_Analyst
0,0.0,81,0,8,73,92,0,0,0,0,0,85,no,0.0,8,0,0,9,84,poor,79,76,77,0,5,0,poor,0,0,82,0,0,0,python,6,yes,1,yes,1,web technologies,UX_UI_Designer
0,0.0,69,0,3,93,86,0,0,0,0,0,65,yes,0.0,11,1,0,4,75,medium,90,73,78,0,5,0,excellent,0,0,75,0,0,0,machine learning,0,no,1,no,0,system designing,Administrator
0,0.0,68,0,4,69,92,0,0,0,0,0,88,yes,0.0,12,1,0,8,72,poor,79,92,75,0,3,0,poor,0,0,66,0,0,0,distro making,5,yes,1,no,0,testing,Database_Professional
0,0.0,65,0,5,67,61,0,0,0,0,0,91,yes,0.0,6,0,0,8,92,excellent,91,84,76,0,2,0,medium,0,0,72,0,0,0,full stack,5,no,0,yes,1,game development,QA_Engineer
0,0.0,80,0,9,87,88,0,0,0,0,0,72,no,0.0,11,1,0,9,63,excellent,60,89,70,0,9,0,poor,0,0,60,0,0,0,distro making,0,no,1,no,0,database security,Database_Professional
0,0.0,65,0,7,70,65,0,0,0,0,0,70,yes,0.0,9,0,0,7,89,medium,70,89,86,0,6,0,medium,0,0,78,0,0,0,full stack,1,no,0,yes,1,database security,Administrator
0,0.0,63,0,1,81,94,0,0,0,0,0,64,yes,0.0,10,1,0,8,73,poor,80,67,70,0,4,0,excellent,0,0,78,0,0,1,information security,4,yes,1,yes,1,game development,Software_Developer
0,0.0,87,0,6,91,74,0,0,0,0,0,66,no,0.0,4,1,0,6,80,poor,65,91,73,0,2,0,excellent,0,0,64,0,0,0,app development,6,no,1,yes,0,game development,Business_Analyst
0,0.0,67,0,5,88,93,0,0,0,0,0,93,yes,0.0,8,1,0,9,84,excellent,90,94,72,0,9,0,excellent,0,0,81,0,0,0,distro making,6,no,0,no,0,web technologies,Database_Professional
0,0.0,66,0,5,62,87,0,0,0,0,0,91,yes,0.0,10,0,0,8,90,poor,89,80,67,0,5,0,excellent,0,0,62,0,0,1,full stack,2,yes,1,yes,1,testing,QA_Engineer
0,0.0,72,0,6,84,87,0,0,0,0,0,72,no,0.0,5,1,0,2,65,excellent,68,72,67,0,9,0,medium,0,0,80,0,0,1,full stack,6,yes,1,no,1,database security,QA_Engineer
0,0.0,82,0,2,88,68,0,0,0,0,0,71,yes,0.0,7,1,0,1,74,poor,69,65,71,0,3,0,excellent,0,0,92,0,0,1,full stack,6,no,1,yes,1,database security,UX_UI_Designer
0,0.0,65,0,4,70,75,0,0,0,0,0,77,yes,0.0,7,0,0,1,94,medium,81,91,84,0,5,0,poor,0,0,76,0,0,1,full stack,3,yes,1,no,1,cloud computing,Business_Analyst
0,0.0,66,0,1,94,87,0,0,0,0,0,64,no,0.0,12,1,0,7,85,poor,90,81,79,0,4,0,excellent,0,0,77,0,0,1,information security,5,no,1,yes,1,testing,Software_Developer
0,0.0,65,0,7,89,69,0,0,0,0,0,75,yes,0.0,9,0,0,3,90,poor,79,86,85,0,9,0,poor,0,0,61,0,0,1,app development,0,yes,0,no,0,data science,Project_Manager
0,0.0,80,0,8,63,89,0,0,0,0,0,71,no,0.0,9,1,0,7,62,excellent,82,91,79,0,7,0,medium,0,0,78,0,0,0,full stack,3,yes,1,yes,0,game development,Technical_Support_Engineer
0,0.0,81,0,1,60,86,0,0,0,0,0,86,yes,0.0,11,0,0,7,85,medium,74,60,64,0,1,0,medium,0,0,73,0,0,0,python,4,yes,0,no,0,web technologies,Cyber_Security_Specialist
0,0.0,90,0,5,81,89,0,0,0,0,0,70,no,0.0,10,0,0,1,84,poor,71,80,86,0,7,0,poor,0,0,64,0,0,0,information security,3,no,1,no,0,cloud computing,UX_UI_Designer
0,0.0,63,0,8,61,74,0,0,0,0,0,71,no,0.0,4,0,0,6,82,poor,69,89,83,0,4,0,medium,0,0,87,0,0,0,shell programming,6,no,1,yes,1,web technologies,Programmer_Analyst
0,0.0,61,0,6,77,76,0,0,0,0,0,83,yes,0.0,8,1,0,9,86,medium,69,64,68,0,7,0,medium,0,0,85,0,0,0,r programming,3,no,1,yes,0,data science,Database_Professional
0,0.0,69,0,8,69,71,0,0,0,0,0,86,yes,0.0,8,0,0,4,72,poor,77,91,88,0,3,0,medium,0,0,78,0,0,0,machine learning,5,yes,0,yes,1,data science,Web_Developer
0,0.0,93,0,2,74,87,0,0,0,0,0,92,no,0.0,6,1,0,6,67,excellent,94,67,75,0,2,0,medium,0,0,85,0,0,1,r programming,0,yes,1,no,1,hacking,Programmer_Analyst
0,0.0,78,0,3,69,80,0,0,0,0,0,75,yes,0.0,7,1,0,7,63,excellent,80,80,60,0,1,0,excellent,0,0,91,0,0,0,app development,0,no,1,no,1,database security,Business_Analyst
0,0.0,90,0,9,84,94,0,0,0,0,0,86,yes,0.0,4,1,0,7,72,poor,67,94,69,0,7,0,excellent,0,0,64,0,0,1,r programming,2,yes,1,no,0,system designing,Business_Intelligence_Analyst
0,0.0,85,0,6,85,84,0,0,0,0,0,74,no,0.0,5,0,0,9,73,excellent,79,76,85,0,8,0,poor,0,0,91,0,0,0,app development,6,yes,0,yes,1,data science,Software_Developer
0,0.0,73,0,5,74,76,0,0,0,0,0,73,no,0.0,9,1,0,7,87,poor,78,77,82,0,6,0,medium,0,0,70,0,0,0,shell programming,5,yes,1,yes,0,game development,Networking_Engineer
0,0.0,78,0,9,70,93,0,0,0,0,0,76,no,0.0,10,1,0,8,82,excellent,86,89,75,0,4,0,excellent,0,0,62,0,0,0,app development,1,yes,1,no,1,web technologies,IT_Manager
0,0.0,89,0,3,77,66,0,0,0,0,0,94,no,0.0,8,1,0,8,65,poor,86,93,80,0,6,0,poor,0,0,80,0,0,0,full stack,6,yes,1,no,1,web technologies,Technical_Engineer
0,0.0,60,0,9,84,73,0,0,0,0,0,74,yes,0.0,4,0,0,4,64,poor,79,93,82,0,6,0,excellent,0,0,77,0,0,1,information security,1,no,1,no,0,hacking,Web_Developer
0,0.0,62,0,6,90,62,0,0,0,0,0,85,no,0.0,5,1,0,7,74,excellent,74,71,69,0,4,0,excellent,0,0,86,0,0,0,app development,4,no,0,no,0,database security,Solutions_Architect
0,0.0,87,0,3,87,82,0,0,0,0,0,87,no,0.0,12,1,0,4,62,medium,67,92,88,0,6,0,poor,0,0,61,0,0,0,distro making,5,no,0,yes,0,testing,Business_Intelligence_Analyst
0,0.0,69,0,5,70,76,0,0,0,0,0,81,no,0.0,7,1,0,1,60,excellent,67,87,94,0,2,0,medium,0,0,83,0,0,0,python,2,yes,0,no,1,web technologies,QA_Engineer
0,0.0,63,0,1,71,80,0,0,0,0,0,81,no,0.0,8,1,0,8,81,medium,82,77,80,0,6,0,excellent,0,0,81,0,0,0,distro making,4,no,1,no,0,data science,Networking_Engineer
0,0.0,60,0,8,69,88,0,0,0,0,0,84,no,0.0,5,0,0,3,87,medium,65,70,80,0,2,0,medium,0,0,69,0,0,1,shell programming,4,yes,0,yes,1,cloud computing,Mobile_App_Developer
0,0.0,74,0,1,67,69,0,0,0,0,0,76,no,0.0,6,1,0,4,60,poor,61,60,89,0,9,0,poor,0,0,82,0,0,0,python,3,no,1,no,0,testing,Administrator
0,0.0,60,0,2,83,68,0,0,0,0,0,82,yes,0.0,9,1,0,4,91,excellent,77,61,90,0,8,0,poor,0,0,93,0,0,1,full stack,5,yes,0,no,0,hacking,Programmer_Analyst
0,0.0,60,0,1,69,63,0,0,0,0,0,69,yes,0.0,7,1,0,2,70,medium,71,76,90,0,1,0,medium,0,0,64,0,0,0,information security,5,no,0,no,1,web technologies,Information_Security_Specialist
0,0.0,74,0,4,77,94,0,0,0,0,0,92,no,0.0,7,1,0,1,63,medium,92,92,60,0,3,0,excellent,0,0,65,0,0,0,python,0,yes,1,yes,0,hacking,Software_Developer
0,0.0,71,0,7,84,88,0,0,0,0,0,67,yes,0.0,4,1,0,5,86,poor,76,77,74,0,6,0,medium,0,0,61,0,0,1,python,3,yes,1,no,1,game development,Database_Professional
0,0.0,71,0,2,84,88,0,0,0,0,0,93,yes,0.0,11,0,0,7,70,excellent,77,72,92,0,3,0,poor,0,0,81,0,0,1,machine learning,1,no,1,no,1,game development,Database_Professional
0,0.0,73,0,2,74,73,0,0,0,0,0,70,yes,0.0,9,0,0,4,76,poor,74,69,89,0,2,0,poor,0,0,94,0,0,1,distro making,0,no,1,no,1,web technologies,UX_UI_Designer
0,0.0,93,0,6,94,67,0,0,0,0,0,89,no,0.0,7,0,0,7,86,poor,80,64,85,0,1,0,excellent,0,0,70,0,0,1,distro making,2,yes,0,no,0,system designing,Technical_Engineer
0,0.0,65,0,9,66,71,0,0,0,0,0,73,yes,0.0,12,1,0,8,73,medium,66,73,79,0,3,0,excellent,0,0,70,0,0,1,distro making,2,yes,1,no,0,web technologies,Business_Analyst
0,0.0,91,0,9,73,66,0,0,0,0,0,77,yes,0.0,4,0,0,3,78,medium,82,74,88,0,2,0,excellent,0,0,82,0,0,0,shell programming,5,yes,1,no,1,database security,Database_Professional
0,0.0,92,0,9,64,66,0,0,0,0,0,72,no,0.0,7,1,0,4,62,medium,69,60,79,0,8,0,medium,0,0,85,0,0,0,app development,5,yes,0,no,0,game development,Software_Developer
0,0.0,61,0,8,87,90,0,0,0,0,0,85,no,0.0,6,1,0,7,81,excellent,75,90,91,0,8,0,poor,0,0,76,0,0,0,machine learning,3,no,1,no,0,hacking,Networking_Engineer
0,0.0,87,0,7,79,89,0,0,0,0,0,94,no,0.0,12,1,0,4,61,excellent,76,63,62,0,4,0,poor,0,0,83,0,0,1,hadoop,1,yes,1,yes,0,system designing,Solutions_Architect
0,0.0,91,0,3,68,65,0,0,0,0,0,81,no,0.0,10,0,0,5,87,poor,75,67,71,0,7,0,medium,0,0,78,0,0,0,machine learning,5,no,1,yes,0,web technologies,UX_UI_Designer
0,0.0,72,0,8,75,62,0,0,0,0,0,90,yes,0.0,9,1,0,9,67,excellent,62,69,83,0,8,0,poor,0,0,85,0,0,0,r programming,1,no,1,yes,0,system designing,Project_Manager
0,0.0,66,0,6,73,61,0,0,0,0,0,71,yes,0.0,8,0,0,6,61,medium,69,94,77,0,3,0,excellent,0,0,61,0,0,0,python,6,no,1,yes,1,data science,Technical_Support_Engineer
0,0.0,79,0,1,62,73,0,0,0,0,0,94,no,0.0,9,0,0,1,83,medium,66,80,78,0,3,0,excellent,0,0,80,0,0,1,app development,2,no,0,yes,0,web technologies,QA_Engineer
0,0.0,92,0,1,74,88,0,0,0,0,0,60,yes,0.0,8,0,0,3,88,medium,79,62,82,0,6,0,medium,0,0,70,0,0,1,app development,2,yes,0,yes,1,database security,Database_Professional
0,0.0,65,0,2,76,71,0,0,0,0,0,76,no,0.0,8,0,0,1,75,excellent,76,72,71,0,7,0,excellent,0,0,81,0,0,0,full stack,4,no,1,yes,0,testing,Database_Professional
0,0.0,84,0,3,79,92,0,0,0,0,0,67,yes,0.0,5,1,0,6,82,poor,94,67,73,0,4,0,medium,0,0,69,0,0,0,python,2,no,1,no,1,cloud computing,Administrator
0,0.0,64,0,6,79,92,0,0,0,0,0,94,no,0.0,12,1,0,7,94,excellent,85,61,72,0,3,0,poor,0,0,67,0,0,0,information security,5,yes,0,no,1,system designing,Project_Manager
0,0.0,71,0,9,73,86,0,0,0,0,0,61,yes,0.0,6,1,0,6,80,excellent,73,71,83,0,4,0,excellent,0,0,77,0,0,0,machine learning,1,no,1,no,1,cloud computing,Cyber_Security_Specialist
0,0.0,88,0,3,86,73,0,0,0,0,0,73,yes,0.0,6,0,0,2,63,medium,79,83,74,0,8,0,poor,0,0,63,0,0,1,shell programming,6,no,0,no,1,game development,Data_Architect
0,0.0,89,0,3,68,84,0,0,0,0,0,74,no,0.0,4,0,0,6,67,excellent,85,81,65,0,7,0,medium,0,0,94,0,0,1,hadoop,0,yes,0,yes,1,cloud computing,IT_Manager
0,0.0,65,0,2,89,69,0,0,0,0,0,91,no,0.0,4,0,0,2,75,poor,82,83,84,0,7,0,excellent,0,0,80,0,0,0,information security,0,yes,0,no,1,data science,Cyber_Security_Specialist
0,0.0,86,0,2,89,66,0,0,0,0,0,74,yes,0.0,5,1,0,8,89,excellent,69,64,65,0,2,0,medium,0,0,67,0,0,0,r programming,0,no,1,no,0,database security,Cyber_Security_Specialist
0,0.0,81,0,6,83,61,0,0,0,0,0,63,no,0.0,8,0,0,1,88,poor,79,83,61,0,4,0,poor,0,0,81,0,0,1,full stack,6,no,1,yes,1,web technologies,Database_Professional
0,0.0,89,0,9,62,89,0,0,0,0,0,78,yes,0.0,7,0,0,8,77,excellent,84,71,91,0,4,0,medium,0,0,88,0,0,1,hadoop,5,yes,0,yes,1,data science,Networking_Engineer
0,0.0,81,0,6,72,67,0,0,0,0,0,82,no,0.0,9,0,0,4,89,poor,66,93,63,0,1,0,medium,0,0,85,0,0,0,python,5,no,1,yes,1,data science,Systems_Analyst
0,0.0,66,0,5,93,72,0,0,0,0,0,93,yes,0.0,5,0,0,4,92,poor,74,75,85,0,1,0,excellent,0,0,74,0,0,0,machine learning,5,no,1,yes,0,database security,Business_Analyst
0,0.0,75,0,8,69,61,0,0,0,0,0,74,no,0.0,4,1,0,6,84,medium,75,71,79,0,6,0,excellent,0,0,83,0,0,0,python,6,yes,1,yes,0,web technologies,Software_Developer
0,0.0,75,0,9,88,65,0,0,0,0,0,80,yes,0.0,9,1,0,5,92,excellent,89,62,67,0,6,0,medium,0,0,63,0,0,0,distro making,3,no,0,yes,0,cloud computing,Cyber_Security_Specialist
0,0.0,74,0,4,91,93,0,0,0,0,0,85,yes,0.0,11,1,0,2,60,poor,67,73,92,0,9,0,excellent,0,0,71,0,0,1,information security,2,yes,0,no,0,testing,QA_Engineer
0,0.0,68,0,2,70,71,0,0,0,0,0,91,yes,0.0,8,1,0,3,76,poor,61,73,82,0,6,0,poor,0,0,88,0,0,1,python,3,no,0,yes,0,database security,Business_Analyst
0,0.0,67,0,4,60,87,0,0,0,0,0,68,no,0.0,9,1,0,7,94,excellent,80,85,68,0,2,0,medium,0,0,60,0,0,1,shell programming,3,yes,1,no,1,cloud computing,IT_Manager
0,0.0,82,0,3,83,93,0,0,0,0,0,72,yes,0.0,6,1,0,9,93,excellent,70,81,83,0,4,0,poor,0,0,86,0,0,1,hadoop,4,yes,1,yes,0,data science,IT_Manager
0,0.0,74,0,4,82,89,0,0,0,0,0,85,yes,0.0,7,0,0,8,83,medium,71,88,83,0,3,0,medium,0,0,80,0,0,1,shell programming,4,no,1,no,0,web technologies,UX_UI_Designer
0,0.0,66,0,5,76,91,0,0,0,0,0,70,yes,0.0,12,1,0,7,61,medium,72,82,89,0,8,0,excellent,0,0,70,0,0,0,r programming,1,yes,1,no,1,system designing,Business_Analyst
0,0.0,80,0,9,73,91,0,0,0,0,0,75,yes,0.0,12,0,0,5,93,medium,88,81,70,0,3,0,poor,0,0,90,0,0,1,r programming,2,yes,0,no,1,database security,Software_Developer
0,0.0,90,0,7,75,91,0,0,0,0,0,90,no,0.0,8,1,0,9,88,poor,87,67,66,0,5,0,excellent,0,0,63,0,0,1,distro making,6,yes,0,yes,1,cloud computing,Database_Professional
0,0.0,86,0,4,61,63,0,0,0,0,0,80,yes,0.0,7,0,0,7,61,excellent,94,68,73,0,5,0,poor,0,0,88,0,0,0,machine learning,4,no,1,yes,1,system designing,Cyber_Security_Specialist
0,0.0,78,0,2,69,75,0,0,0,0,0,66,yes,0.0,7,1,0,1,73,poor,89,63,92,0,2,0,excellent,0,0,84,0,0,1,full stack,0,no,1,no,0,system designing,Information_Security_Specialist
0,0.0,67,0,1,65,92,0,0,0,0,0,85,yes,0.0,10,1,0,8,79,medium,70,66,77,0,2,0,excellent,0,0,90,0,0,1,r programming,4,yes,0,yes,0,cloud computing,Database_Professional
0,0.0,78,0,4,62,74,0,0,0,0,0,71,no,0.0,9,1,0,3,75,poor,69,62,75,0,5,0,medium,0,0,82,0,0,1,shell programming,4,no,0,yes,1,testing,Information_Security_Specialist
0,0.0,80,0,1,64,73,0,0,0,0,0,92,yes,0.0,9,0,0,8,67,medium,66,71,84,0,2,0,poor,0,0,92,0,0,0,r programming,5,no,0,no,0,data science,Technical_Support_Engineer
0,0.0,61,0,7,69,91,0,0,0,0,0,74,yes,0.0,11,1,0,7,68,poor,66,60,79,0,4,0,medium,0,0,90,0,0,1,full stack,3,yes,0,no,0,system designing,Data_Architect
0,0.0,61,0,5,78,86,0,0,0,0,0,79,yes,0.0,5,1,0,9,76,excellent,76,83,93,0,3,0,poor,0,0,81,0,0,1,machine learning,3,no,0,yes,0,web technologies,Business_Analyst
0,0.0,88,0,3,62,88,0,0,0,0,0,71,no,0.0,4,1,0,7,66,medium,81,73,69,0,7,0,medium,0,0,71,0,0,0,information security,1,yes,0,no,0,web technologies,Programmer_Analyst
0,0.0,75,0,6,90,86,0,0,0,0,0,80,yes,0.0,7,0,0,3,76,excellent,75,90,88,0,3,0,excellent,0,0,84,0,0,1,r programming,4,yes,1,yes,0,database security,IT_Manager
0,0.0,67,0,4,77,78,0,0,0,0,0,92,no,0.0,5,0,0,1,65,medium,79,72,85,0,8,0,poor,0,0,81,0,0,0,full stack,4,no,1,yes,0,web technologies,Systems_Analyst
0,0.0,68,0,4,71,87,0,0,0,0,0,93,yes,0.0,9,0,0,9,65,excellent,85,65,80,0,2,0,poor,0,0,65,0,0,0,machine learning,6,yes,0,no,1,web technologies,Technical_Support_Engineer
0,0.0,88,0,8,89,81,0,0,0,0,0,84,yes,0.0,5,0,0,9,63,excellent,74,65,61,0,4,0,poor,0,0,72,0,0,1,information security,6,yes,1,no,1,hacking,Cyber_Security_Specialist
0,0.0,60,0,7,71,67,0,0,0,0,0,90,yes,0.0,9,1,0,6,60,excellent,75,90,87,0,7,0,medium,0,0,65,0,0,0,app development,2,yes,0,yes,0,hacking,Web_Developer
0,0.0,81,0,1,81,77,0,0,0,0,0,85,no,0.0,12,1,0,9,65,medium,82,67,80,0,6,0,poor,0,0,76,0,0,0,full stack,0,yes,0,no,1,cloud computing,Cyber_Security_Specialist
0,0.0,93,0,9,85,89,0,0,0,0,0,81,yes,0.0,12,1,0,4,71,poor,74,77,61,0,5,0,poor,0,0,65,0,0,0,hadoop,6,no,0,no,0,cloud computing,Database_Professional
0,0.0,84,0,2,71,85,0,0,0,0,0,80,no,0.0,6,0,0,1,74,medium,93,72,78,0,8,0,excellent,0,0,92,0,0,0,shell programming,6,yes,1,yes,1,game development,Mobile_App_Developer
0,0.0,79,0,1,63,68,0,0,0,0,0,70,yes,0.0,8,0,0,5,91,poor,62,83,88,0,4,0,excellent,0,0,75,0,0,0,shell programming,0,no,0,no,1,game development,Technical_Engineer
0,0.0,89,0,7,67,71,0,0,0,0,0,83,no,0.0,11,0,0,2,89,poor,69,89,74,0,2,0,medium,0,0,66,0,0,0,information security,2,yes,0,yes,1,game development,Systems_Analyst
0,0.0,60,0,2,80,67,0,0,0,0,0,92,no,0.0,6,0,0,4,67,poor,70,69,77,0,1,0,excellent,0,0,94,0,0,1,app development,4,no,0,no,1,web technologies,Software_Developer
0,0.0,91,0,7,93,66,0,0,0,0,0,75,yes,0.0,6,0,0,8,94,poor,85,60,61,0,5,0,excellent,0,0,88,0,0,1,python,1,yes,0,no,0,system designing,Technical_Engineer
0,0.0,67,0,8,89,64,0,0,0,0,0,70,yes,0.0,10,0,0,7,88,excellent,83,68,89,0,1,0,medium,0,0,94,0,0,1,full stack,5,no,1,no,0,system designing,Database_Professional
